URL,page_type,cluster,indexable,noindex,canonical,sitemap,title,meta_description,H1,H2s,word_count,meaningful_body_word_count,primary_topic,search_intent,image,image_alt,internal_inlinks,internal_outlinks,crawl_depth,duplicate_risk,page_value,content_grade,redirect_to
/discover/stretch-oxford-fabric/,,,yes,no,/discover/stretch-oxford-fabric/,yes,Stretch Oxford Fabric Fabric Notes Fabric Notes,"Stretch oxford fabric is a useful filter only when the attribute is evidenced by construction and published weight. Learn stretch oxford fabric, then….",Stretch Oxford Fabric,,246,206,stretch oxford fabric,commercial_investigation,,,,7,,,supporting,C,
/discover/soft-oxford-fabric/,,,yes,no,/discover/soft-oxford-fabric/,yes,Soft Oxford Fabric for apparel sourcing Use Notes,"Soft oxford fabric is a useful filter only when the attribute is evidenced by construction and published weight. Learn soft oxford fabric, then compare",Soft Oxford Fabric,,243,203,soft oxford fabric,commercial_investigation,,,,7,,,supporting,C,
/discover/durable-oxford-fabric/,,,yes,no,/discover/durable-oxford-fabric/,yes,Durable Oxford Fabric Fabric Notes Fabric Notes,"Durable oxford fabric is a useful filter only when the attribute is evidenced by construction and published weight. Learn durable oxford fabric, then….",Durable Oxford Fabric,,242,202,durable oxford fabric,commercial_investigation,,,,7,,,supporting,C,
/discover/premium-oxford-fabric/,,,yes,no,/discover/premium-oxford-fabric/,yes,Premium Oxford Fabric Fabric Notes Fabric Notes,"Premium oxford fabric is a useful filter only when the attribute is evidenced by construction and published weight. Learn premium oxford fabric, then….",Premium Oxford Fabric,,240,200,premium oxford fabric,commercial_investigation,,,,7,,,supporting,C,
/discover/structured-oxford-fabric/,,,yes,no,/discover/structured-oxford-fabric/,yes,Structured Oxford Fabric Fabric Notes for Apparel,Structured oxford fabric is a useful filter only when the attribute is evidenced by construction and published weight. Learn structured oxford fabric.,Structured Oxford Fabric,,249,209,structured oxford fabric,commercial_investigation,,,,7,,,supporting,C,
/discover/flowy-oxford-fabric/,,,yes,no,/discover/flowy-oxford-fabric/,yes,Flowy Oxford Fabric for apparel sourcing,"Flowy oxford fabric is a useful filter only when the attribute is evidenced by construction and published weight. Learn flowy oxford fabric, then.",Flowy Oxford Fabric,,248,208,flowy oxford fabric,commercial_investigation,,,,8,,,supporting,C,
/discover/opaque-oxford-fabric/,,,yes,no,/discover/opaque-oxford-fabric/,yes,Opaque Oxford Fabric Fabric Notes Fabric Notes,"Opaque oxford fabric is a useful filter only when the attribute is evidenced by construction and published weight. Learn opaque oxford fabric, then.",Opaque Oxford Fabric,,272,232,opaque oxford fabric,commercial_investigation,,,,8,,,supporting,C,
/discover/performance-oxford-fabric/,,,yes,no,/discover/performance-oxford-fabric/,yes,Performance Oxford Fabric Fabric Notes Use Notes,Performance oxford fabric is a useful filter only when the attribute is evidenced by construction and published weight. Learn performance oxford.,Performance Oxford Fabric,,244,204,performance oxford fabric,commercial_investigation,,,,7,,,supporting,C,
/discover/lightweight-twill-fabric/,,,yes,no,/discover/lightweight-twill-fabric/,yes,Lightweight Twill Fabric Fabric Notes for Apparel,Lightweight twill fabric is a useful filter only when the attribute is evidenced by construction and published weight. Learn lightweight twill fabric.,Lightweight Twill Fabric,,273,233,lightweight twill fabric,commercial_investigation,,,,7,,,supporting,C,
/discover/heavyweight-twill-fabric/,,,yes,no,/discover/heavyweight-twill-fabric/,yes,Heavyweight Twill Fabric Fabric Notes for Apparel,Heavyweight twill fabric is a useful filter only when the attribute is evidenced by construction and published weight. Learn heavyweight twill fabric.,Heavyweight Twill Fabric,,255,215,heavyweight twill fabric,commercial_investigation,,,,7,,,supporting,C,
/discover/breathable-twill-fabric/,,,yes,no,/discover/breathable-twill-fabric/,yes,Breathable Twill Fabric Fabric Notes for Apparel,Breathable twill fabric is a useful filter only when the attribute is evidenced by construction and published weight. Learn breathable twill fabric.,Breathable Twill Fabric,,255,215,breathable twill fabric,commercial_investigation,,,,6,,,supporting,C,
/discover/stretch-twill-fabric/,,,yes,no,/discover/stretch-twill-fabric/,yes,Stretch Twill Fabric Fabric Notes Fabric Notes,"Stretch twill fabric is a useful filter only when the attribute is evidenced by construction and published weight. Learn stretch twill fabric, then.",Stretch Twill Fabric,,251,211,stretch twill fabric,commercial_investigation,,,,6,,,supporting,C,
/discover/soft-twill-fabric/,,,yes,no,/discover/soft-twill-fabric/,yes,Soft Twill Fabric for apparel sourcing Use Notes,"Soft twill fabric is a useful filter only when the attribute is evidenced by construction and published weight. Learn soft twill fabric, then compare.",Soft Twill Fabric,,248,208,soft twill fabric,commercial_investigation,,,,6,,,supporting,C,
/discover/durable-twill-fabric/,,,yes,no,/discover/durable-twill-fabric/,yes,Durable Twill Fabric Fabric Notes Fabric Notes,"Durable twill fabric is a useful filter only when the attribute is evidenced by construction and published weight. Learn durable twill fabric, then.",Durable Twill Fabric,,247,207,durable twill fabric,commercial_investigation,,,,6,,,supporting,C,
/discover/premium-twill-fabric/,,,yes,no,/discover/premium-twill-fabric/,yes,Premium Twill Fabric Fabric Notes Fabric Notes,"Premium twill fabric is a useful filter only when the attribute is evidenced by construction and published weight. Learn premium twill fabric, then.",Premium Twill Fabric,,245,205,premium twill fabric,commercial_investigation,,,,6,,,supporting,C,
/discover/structured-twill-fabric/,,,yes,no,/discover/structured-twill-fabric/,yes,Structured Twill Fabric Fabric Notes for Apparel,Structured twill fabric is a useful filter only when the attribute is evidenced by construction and published weight. Learn structured twill fabric.,Structured Twill Fabric,,230,190,structured twill fabric,commercial_investigation,,,,6,,,supporting,C,
/discover/flowy-twill-fabric/,,,yes,no,/discover/flowy-twill-fabric/,yes,Flowy Twill Fabric for apparel sourcing Use Notes,"Flowy twill fabric is a useful filter only when the attribute is evidenced by construction and published weight. Learn flowy twill fabric, then compare",Flowy Twill Fabric,,253,213,flowy twill fabric,commercial_investigation,,,,7,,,supporting,C,
/discover/opaque-twill-fabric/,,,yes,no,/discover/opaque-twill-fabric/,yes,Opaque Twill Fabric for apparel sourcing,"Opaque twill fabric is a useful filter only when the attribute is evidenced by construction and published weight. Learn opaque twill fabric, then.",Opaque Twill Fabric,,276,236,opaque twill fabric,commercial_investigation,,,,7,,,supporting,C,
/discover/performance-twill-fabric/,,,yes,no,/discover/performance-twill-fabric/,yes,Performance Twill Fabric Fabric Notes for Apparel,Performance twill fabric is a useful filter only when the attribute is evidenced by construction and published weight. Learn performance twill fabric.,Performance Twill Fabric,,255,215,performance twill fabric,commercial_investigation,,,,6,,,supporting,C,
/discover/lightweight-french-terry-fabric/,,,yes,no,/discover/lightweight-french-terry-fabric/,yes,Lightweight French terry Fabric Fabric Notes,Lightweight french terry fabric is a useful filter only when the attribute is evidenced by construction and published weight.,Lightweight French terry Fabric,,268,228,lightweight french terry fabric,commercial_investigation,,,,8,,,supporting,C,
/discover/heavyweight-french-terry-fabric/,,,yes,no,/discover/heavyweight-french-terry-fabric/,yes,Heavyweight French terry Fabric Fabric Notes,Heavyweight french terry fabric is a useful filter only when the attribute is evidenced by construction and published weight.,Heavyweight French terry Fabric,,254,214,heavyweight french terry fabric,commercial_investigation,,,,8,,,supporting,C,
/discover/breathable-french-terry-fabric/,,,yes,no,/discover/breathable-french-terry-fabric/,yes,Breathable French terry Fabric Fabric Notes,Breathable french terry fabric is a useful filter only when the attribute is evidenced by construction and published weight.,Breathable French terry Fabric,,250,210,breathable french terry fabric,commercial_investigation,,,,7,,,supporting,C,
/discover/stretch-french-terry-fabric/,,,yes,no,/discover/stretch-french-terry-fabric/,yes,Stretch French terry Fabric Fabric Notes,Stretch french terry fabric is a useful filter only when the attribute is evidenced by construction and published weight.,Stretch French terry Fabric,,254,214,stretch french terry fabric,commercial_investigation,,,,7,,,supporting,C,
/discover/soft-french-terry-fabric/,,,yes,no,/discover/soft-french-terry-fabric/,yes,Soft French terry Fabric Fabric Notes for Apparel,Soft french terry fabric is a useful filter only when the attribute is evidenced by construction and published weight. Learn soft french terry fabric.,Soft French terry Fabric,,255,215,soft french terry fabric,commercial_investigation,,,,7,,,supporting,C,
/discover/durable-french-terry-fabric/,,,yes,no,/discover/durable-french-terry-fabric/,yes,Durable French terry Fabric Fabric Notes,Durable french terry fabric is a useful filter only when the attribute is evidenced by construction and published weight.,Durable French terry Fabric,,246,206,durable french terry fabric,commercial_investigation,,,,7,,,supporting,C,
/discover/premium-french-terry-fabric/,,,yes,no,/discover/premium-french-terry-fabric/,yes,Premium French terry Fabric Fabric Notes,Premium french terry fabric is a useful filter only when the attribute is evidenced by construction and published weight.,Premium French terry Fabric,,248,208,premium french terry fabric,commercial_investigation,,,,7,,,supporting,C,
/discover/structured-french-terry-fabric/,,,yes,no,/discover/structured-french-terry-fabric/,yes,Structured French terry Fabric Fabric Notes,Structured french terry fabric is a useful filter only when the attribute is evidenced by construction and published weight.,Structured French terry Fabric,,233,193,structured french terry fabric,commercial_investigation,,,,7,,,supporting,C,
/discover/flowy-french-terry-fabric/,,,yes,no,/discover/flowy-french-terry-fabric/,yes,Flowy French terry Fabric Fabric Notes Use Notes,Flowy french terry fabric is a useful filter only when the attribute is evidenced by construction and published weight. Learn flowy french terry.,Flowy French terry Fabric,,251,211,flowy french terry fabric,commercial_investigation,,,,8,,,supporting,C,
/discover/sheer-french-terry-fabric/,,,yes,no,/discover/sheer-french-terry-fabric/,yes,Sheer French terry Fabric Fabric Notes Use Notes,Sheer french terry fabric is a useful filter only when the attribute is evidenced by construction and published weight. Learn sheer french terry.,Sheer French terry Fabric,,276,236,sheer french terry fabric,commercial_investigation,,,,8,,,supporting,C,
/discover/opaque-french-terry-fabric/,,,yes,no,/discover/opaque-french-terry-fabric/,yes,Opaque French terry Fabric Fabric Notes Use Notes,Opaque french terry fabric is a useful filter only when the attribute is evidenced by construction and published weight.,Opaque French terry Fabric,,279,239,opaque french terry fabric,commercial_investigation,,,,8,,,supporting,C,
/discover/performance-french-terry-fabric/,,,yes,no,/discover/performance-french-terry-fabric/,yes,Performance French terry Fabric Fabric Notes,Performance french terry fabric is a useful filter only when the attribute is evidenced by construction and published weight.,Performance French terry Fabric,,234,194,performance french terry fabric,commercial_investigation,,,,7,,,supporting,C,
/discover/lightweight-lyocell-fabric/,,,yes,no,/discover/lightweight-lyocell-fabric/,yes,Lightweight Lyocell Fabric Fabric Notes Use Notes,Lightweight lyocell fabric is a useful filter only when the attribute is evidenced by construction and published weight.,Lightweight Lyocell Fabric,,274,234,lightweight lyocell fabric,commercial_investigation,,,,7,,,supporting,C,
/discover/heavyweight-lyocell-fabric/,,,yes,no,/discover/heavyweight-lyocell-fabric/,yes,Heavyweight Lyocell Fabric Fabric Notes Use Notes,Heavyweight lyocell fabric is a useful filter only when the attribute is evidenced by construction and published weight.,Heavyweight Lyocell Fabric,,254,214,heavyweight lyocell fabric,commercial_investigation,,,,7,,,supporting,C,
/discover/breathable-lyocell-fabric/,,,yes,no,/discover/breathable-lyocell-fabric/,yes,Breathable Lyocell Fabric Fabric Notes Use Notes,Breathable lyocell fabric is a useful filter only when the attribute is evidenced by construction and published weight. Learn breathable lyocell.,Breathable Lyocell Fabric,,256,216,breathable lyocell fabric,commercial_investigation,,,,6,,,supporting,C,
/discover/stretch-lyocell-fabric/,,,yes,no,/discover/stretch-lyocell-fabric/,yes,Stretch Lyocell Fabric Fabric Notes Fabric Notes,Stretch lyocell fabric is a useful filter only when the attribute is evidenced by construction and published weight. Learn stretch lyocell fabric.,Stretch Lyocell Fabric,,254,214,stretch lyocell fabric,commercial_investigation,,,,6,,,supporting,C,
/discover/soft-lyocell-fabric/,,,yes,no,/discover/soft-lyocell-fabric/,yes,Soft Lyocell Fabric for apparel sourcing,"Soft lyocell fabric is a useful filter only when the attribute is evidenced by construction and published weight. Learn soft lyocell fabric, then.",Soft Lyocell Fabric,,249,209,soft lyocell fabric,commercial_investigation,,,,6,,,supporting,C,
