url,category,page_type,h1,primary_keyword,secondary_keywords,search_intent,word_count,unique_content_score,similarity_risk,canonical,sitemap,incoming_links,outgoing_links,crawl_depth,image_count,alt_status,structured_data,value_class,recommended_action,reason,h2s
/discover/soft-georgette-blouses/,Discover,semantic_landing,Soft Georgette for Blouses,soft georgette fabric for blouses,soft georgette blouse fabric,commercial_investigation,692,25,HIGH OVERLAP,/discover/soft-georgette-blouses/,included,1,10,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/durable-georgette-blouses/ (75% after entity names are normalized) but the query is different (soft georgette fabric for blouses vs nearest). Text similarity alone is not treated as a duplicate.,Understanding georgette as a sourcing family | Building a blouse fabric brief | What “soft” should mean in a fabric brief | Matching georgette to a blouse silhouette | How soft shows up in georgette | From brief to inquiry
/discover/soft-georgette-dresses/,Discover,semantic_landing,Soft Georgette for Dresses,soft georgette fabric for dresses,soft georgette dress fabric,commercial_investigation,717,22,HIGH OVERLAP,/discover/soft-georgette-dresses/,included,1,11,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/structured-georgette-dresses/ (78% after entity names are normalized) but the query is different (soft georgette fabric for dresses vs nearest). Text similarity alone is not treated as a duplicate.,What georgette fabric is in practice | Dress requirements that change the shortlist | Soft as a selection filter | When georgette fits dresses | How soft shows up in georgette | A practical discovery path
/discover/soft-georgette-fabric/,Discover,semantic_landing,Soft Georgette Fabric,soft georgette fabric,georgette soft fabric,commercial_investigation,557,32,HIGH OVERLAP,/discover/soft-georgette-fabric/,included,1,8,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/structured-georgette-fabric/ (68% after entity names are normalized) but the query is different (soft georgette fabric vs nearest). Text similarity alone is not treated as a duplicate.,What georgette fabric is in practice | Soft as a selection filter | How soft shows up in georgette | A practical discovery path | Buyer notes for georgette
/discover/soft-jacket-fabric/,Discover,semantic_landing,Soft Fabric for Jackets,soft jacket fabric,soft fabric for jackets,commercial_investigation,522,33,HIGH OVERLAP,/discover/soft-jacket-fabric/,included,1,8,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/structured-jacket-fabric/ (67% after entity names are normalized) but the query is different (soft jacket fabric vs nearest). Text similarity alone is not treated as a duplicate.,Jacket requirements that change the shortlist | Soft as a selection filter | Soft choices for jackets | A practical discovery path | Applying this to jackets
/discover/soft-jersey-activewear/,Discover,semantic_landing,Soft Jersey for Activewear,soft jersey fabric for activewear,soft jersey activewear piece fabric,commercial_investigation,698,24,HIGH OVERLAP,/discover/soft-jersey-activewear/,included,1,10,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/durable-jersey-activewear/ (76% after entity names are normalized) but the query is different (soft jersey fabric for activewear vs nearest). Text similarity alone is not treated as a duplicate.,Understanding jersey as a sourcing family | Building a activewear piece fabric brief | What “soft” should mean in a fabric brief | Matching jersey to a activewear piece silhouette | How soft shows up in jersey | From brief to inquiry
/discover/soft-jersey-dresses/,Discover,semantic_landing,Soft Jersey for Dresses,soft jersey fabric for dresses,soft jersey dress fabric,commercial_investigation,727,24,HIGH OVERLAP,/discover/soft-jersey-dresses/,included,1,11,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/stretch-jersey-dresses/ (76% after entity names are normalized) but the query is different (soft jersey fabric for dresses vs nearest). Text similarity alone is not treated as a duplicate.,Understanding jersey as a sourcing family | Building a dress fabric brief | What “soft” should mean in a fabric brief | Matching jersey to a dress silhouette | How soft shows up in jersey | From brief to inquiry
/discover/soft-jersey-fabric/,Discover,semantic_landing,Soft Jersey Fabric,soft jersey fabric,jersey soft fabric,commercial_investigation,581,33,HIGH OVERLAP,/discover/soft-jersey-fabric/,included,1,8,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/premium-jersey-fabric/ (67% after entity names are normalized) but the query is different (soft jersey fabric vs nearest). Text similarity alone is not treated as a duplicate.,Understanding jersey as a sourcing family | What “soft” should mean in a fabric brief | How soft shows up in jersey | From brief to inquiry | Buyer notes for jersey
/discover/soft-jersey-loungewear/,Discover,semantic_landing,Soft Jersey for Loungewear,soft jersey fabric for loungewear,soft jersey loungewear piece fabric,commercial_investigation,657,23,HIGH OVERLAP,/discover/soft-jersey-loungewear/,included,1,9,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/structured-jersey-loungewear/ (77% after entity names are normalized) but the query is different (soft jersey fabric for loungewear vs nearest). Text similarity alone is not treated as a duplicate.,Jersey fabric beyond the fibre name | What loungewear demand from cloth | How to judge soft fabric responsibly | Jersey for loungewear: selection logic | How soft shows up in jersey | How to shortlist on FabStitch
/discover/soft-jersey-shirts/,Discover,semantic_landing,Soft Jersey for Shirts,soft jersey fabric for shirts,soft jersey shirt fabric,commercial_investigation,742,23,HIGH OVERLAP,/discover/soft-jersey-shirts/,included,1,11,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/stretch-jersey-shirts/ (77% after entity names are normalized) but the query is different (soft jersey fabric for shirts vs nearest). Text similarity alone is not treated as a duplicate.,Understanding jersey as a sourcing family | Building a shirt fabric brief | What “soft” should mean in a fabric brief | Matching jersey to a shirt silhouette | How soft shows up in jersey | From brief to inquiry
/discover/soft-knitwear-piece-fabric/,Discover,semantic_landing,Soft Fabric for Knitwear,soft knitwear piece fabric,soft fabric for knitwear,commercial_investigation,512,39,HIGH OVERLAP,/discover/soft-knitwear-piece-fabric/,included,1,8,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/structured-knitwear-piece-fabric/ (61% after entity names are normalized) but the query is different (soft knitwear piece fabric vs nearest). Text similarity alone is not treated as a duplicate.,Building a knitwear piece fabric brief | What “soft” should mean in a fabric brief | Soft choices for knitwear | From brief to inquiry | Applying this to knitwear | soft
/discover/soft-linen-blouses/,Discover,semantic_landing,Soft Linen for Blouses,soft linen fabric for blouses,soft linen blouse fabric,commercial_investigation,740,24,HIGH OVERLAP,/discover/soft-linen-blouses/,included,1,9,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/stretch-linen-blouses/ (76% after entity names are normalized) but the query is different (soft linen fabric for blouses vs nearest). Text similarity alone is not treated as a duplicate.,Understanding linen as a sourcing family | Building a blouse fabric brief | What “soft” should mean in a fabric brief | Matching linen to a blouse silhouette | How soft shows up in linen | From brief to inquiry
/discover/soft-linen-dresses/,Discover,semantic_landing,Soft Linen for Dresses,soft linen fabric for dresses,soft linen dress fabric,commercial_investigation,765,22,HIGH OVERLAP,/discover/soft-linen-dresses/,included,1,10,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/durable-linen-dresses/ (78% after entity names are normalized) but the query is different (soft linen fabric for dresses vs nearest). Text similarity alone is not treated as a duplicate.,What linen fabric is in practice | Dress requirements that change the shortlist | Soft as a selection filter | When linen fits dresses | How soft shows up in linen | A practical discovery path
/discover/soft-linen-fabric/,Discover,semantic_landing,Soft Linen Fabric,soft linen fabric,linen soft fabric,commercial_investigation,636,32,HIGH OVERLAP,/discover/soft-linen-fabric/,included,1,7,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/heavyweight-linen-fabric/ (68% after entity names are normalized) but the query is different (soft linen fabric vs nearest). Text similarity alone is not treated as a duplicate.,What linen fabric is in practice | Soft as a selection filter | How soft shows up in linen | A practical discovery path | Buyer notes for linen
/discover/soft-linen-shirts/,Discover,semantic_landing,Soft Linen for Shirts,soft linen fabric for shirts,soft linen shirt fabric,commercial_investigation,780,24,HIGH OVERLAP,/discover/soft-linen-shirts/,included,1,11,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/breathable-linen-shirts/ (76% after entity names are normalized) but the query is different (soft linen fabric for shirts vs nearest). Text similarity alone is not treated as a duplicate.,What linen fabric is in practice | Shirt requirements that change the shortlist | Soft as a selection filter | When linen fits shirts | How soft shows up in linen | A practical discovery path
/discover/soft-linen-trousers/,Discover,semantic_landing,Soft Linen for Trousers,soft linen fabric for trousers,soft linen trouser fabric,commercial_investigation,765,25,HIGH OVERLAP,/discover/soft-linen-trousers/,included,1,9,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/lightweight-linen-trousers/ (75% after entity names are normalized) but the query is different (soft linen fabric for trousers vs nearest). Text similarity alone is not treated as a duplicate.,What linen fabric is in practice | Trouser requirements that change the shortlist | Soft as a selection filter | When linen fits trousers | How soft shows up in linen | A practical discovery path
/discover/soft-loungewear-piece-fabric/,Discover,semantic_landing,Soft Fabric for Loungewear,soft loungewear piece fabric,soft fabric for loungewear,commercial_investigation,497,42,REVIEW,/discover/soft-loungewear-piece-fabric/,included,1,7,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,B,IMPROVE,Partial overlap with /discover/durable-loungewear-piece-fabric/ (58% entity-normalized). Same intent label.,What loungewear demand from cloth | How to judge soft fabric responsibly | Soft choices for loungewear | How to shortlist on FabStitch | Applying this to loungewear | soft
/discover/soft-lyocell-blouses/,Discover,semantic_landing,Soft Lyocell for Blouses,soft lyocell fabric for blouses,soft lyocell blouse fabric,commercial_investigation,687,23,HIGH OVERLAP,/discover/soft-lyocell-blouses/,included,1,9,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/structured-lyocell-blouses/ (77% after entity names are normalized) but the query is different (soft lyocell fabric for blouses vs nearest). Text similarity alone is not treated as a duplicate.,Lyocell fabric beyond the fibre name | What blouses demand from cloth | How to judge soft fabric responsibly | Lyocell for blouses: selection logic | How soft shows up in lyocell | How to shortlist on FabStitch
/discover/soft-lyocell-dresses/,Discover,semantic_landing,Soft Lyocell for Dresses,soft lyocell fabric for dresses,soft lyocell dress fabric,commercial_investigation,716,22,HIGH OVERLAP,/discover/soft-lyocell-dresses/,included,1,10,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/structured-lyocell-dresses/ (78% after entity names are normalized) but the query is different (soft lyocell fabric for dresses vs nearest). Text similarity alone is not treated as a duplicate.,Lyocell fabric beyond the fibre name | What dresses demand from cloth | How to judge soft fabric responsibly | Lyocell for dresses: selection logic | How soft shows up in lyocell | How to shortlist on FabStitch
