url,page_type,cluster,current_indexable,current_noindex,canonical,sitemap_member,http_status,robots_allowed,meta_robots,x_robots,title,h1,word_count,unique_content,duplicate_risk,internal_inlinks,internal_outlinks,crawl_depth,orphan,search_intent,primary_topic,image,schema,gsc_status_if_known,recommended_index_action,reason
/discover/flowy-wool-fabric/,semantic_landing,material_attribute,yes,no,/discover/flowy-wool-fabric/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Flowy Wool Fabric for apparel sourcing,Flowy Wool Fabric,263,supporting_combination,combination_overlap,0,15,-1,yes_incomplete_graph,commercial_investigation,flowy wool fabric,/media/fabrics/tropical-wool-super-110s-130s-primary.webp,Organization|CollectionPage|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/discover/sheer-wool-fabric/,semantic_landing,material_attribute,yes,no,/discover/sheer-wool-fabric/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Sheer Wool Fabric for apparel sourcing,Sheer Wool Fabric,238,supporting_combination,combination_overlap,0,15,-1,yes_incomplete_graph,commercial_investigation,sheer wool fabric,/media/fabrics/tropical-wool-super-110s-130s-primary.webp,Organization|CollectionPage|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/discover/opaque-wool-fabric/,semantic_landing,material_attribute,yes,no,/discover/opaque-wool-fabric/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Opaque Wool Fabric Sourcing Notes,Opaque Wool Fabric,240,supporting_combination,combination_overlap,0,15,-1,yes_incomplete_graph,commercial_investigation,opaque wool fabric,/media/fabrics/tropical-wool-super-110s-130s-primary.webp,Organization|CollectionPage|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/discover/performance-wool-fabric/,semantic_landing,material_attribute,yes,no,/discover/performance-wool-fabric/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Performance Wool Fabric Sourcing Notes,Performance Wool Fabric,234,supporting_combination,combination_overlap,0,15,-1,yes_incomplete_graph,commercial_investigation,performance wool fabric,/media/fabrics/tropical-wool-super-110s-130s-primary.webp,Organization|CollectionPage|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/discover/lightweight-denim-fabric/,semantic_landing,material_attribute,yes,no,/discover/lightweight-denim-fabric/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Lightweight Denim Fabric Sourcing Notes,Lightweight Denim Fabric,287,supporting_combination,combination_overlap,0,16,-1,yes_incomplete_graph,commercial_investigation,lightweight denim fabric,/media/fabrics/lightweight-denim-primary.webp,Organization|CollectionPage|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/discover/heavyweight-denim-fabric/,semantic_landing,material_attribute,yes,no,/discover/heavyweight-denim-fabric/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Heavyweight Denim Fabric Sourcing Notes,Heavyweight Denim Fabric,268,supporting_combination,combination_overlap,0,16,-1,yes_incomplete_graph,commercial_investigation,heavyweight denim fabric,/media/fabrics/lightweight-denim-primary.webp,Organization|CollectionPage|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/discover/breathable-denim-fabric/,semantic_landing,material_attribute,yes,no,/discover/breathable-denim-fabric/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Breathable Denim Fabric Sourcing Notes,Breathable Denim Fabric,269,supporting_combination,combination_overlap,0,15,-1,yes_incomplete_graph,commercial_investigation,breathable denim fabric,/media/fabrics/lightweight-denim-primary.webp,Organization|CollectionPage|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/discover/stretch-denim-fabric/,semantic_landing,material_attribute,yes,no,/discover/stretch-denim-fabric/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Stretch Denim Fabric Sourcing Notes,Stretch Denim Fabric,272,supporting_combination,combination_overlap,0,15,-1,yes_incomplete_graph,commercial_investigation,stretch denim fabric,/media/fabrics/lightweight-denim-primary.webp,Organization|CollectionPage|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/discover/soft-denim-fabric/,semantic_landing,material_attribute,yes,no,/discover/soft-denim-fabric/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Soft Denim Fabric for apparel sourcing,Soft Denim Fabric,268,supporting_combination,combination_overlap,0,15,-1,yes_incomplete_graph,commercial_investigation,soft denim fabric,/media/fabrics/lightweight-denim-primary.webp,Organization|CollectionPage|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/discover/durable-denim-fabric/,semantic_landing,material_attribute,yes,no,/discover/durable-denim-fabric/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Durable Denim Fabric Sourcing Notes,Durable Denim Fabric,260,supporting_combination,combination_overlap,0,15,-1,yes_incomplete_graph,commercial_investigation,durable denim fabric,/media/fabrics/lightweight-denim-primary.webp,Organization|CollectionPage|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/discover/premium-denim-fabric/,semantic_landing,material_attribute,yes,no,/discover/premium-denim-fabric/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Premium Denim Fabric Sourcing Notes,Premium Denim Fabric,266,supporting_combination,combination_overlap,0,15,-1,yes_incomplete_graph,commercial_investigation,premium denim fabric,/media/fabrics/lightweight-denim-primary.webp,Organization|CollectionPage|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/discover/structured-denim-fabric/,semantic_landing,material_attribute,yes,no,/discover/structured-denim-fabric/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Structured Denim Fabric Sourcing Notes,Structured Denim Fabric,251,supporting_combination,combination_overlap,0,15,-1,yes_incomplete_graph,commercial_investigation,structured denim fabric,/media/fabrics/lightweight-denim-primary.webp,Organization|CollectionPage|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/discover/opaque-denim-fabric/,semantic_landing,material_attribute,yes,no,/discover/opaque-denim-fabric/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Opaque Denim Fabric Sourcing Notes,Opaque Denim Fabric,255,supporting_combination,combination_overlap,0,15,-1,yes_incomplete_graph,commercial_investigation,opaque denim fabric,/media/fabrics/lightweight-denim-primary.webp,Organization|CollectionPage|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/discover/performance-denim-fabric/,semantic_landing,material_attribute,yes,no,/discover/performance-denim-fabric/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Performance Denim Fabric Sourcing Notes,Performance Denim Fabric,247,supporting_combination,combination_overlap,0,15,-1,yes_incomplete_graph,commercial_investigation,performance denim fabric,/media/fabrics/lightweight-denim-primary.webp,Organization|CollectionPage|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/discover/lightweight-polyester-fabric/,semantic_landing,material_attribute,yes,no,/discover/lightweight-polyester-fabric/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Lightweight Polyester Fabric Sourcing Notes,Lightweight Polyester Fabric,286,supporting_combination,combination_overlap,0,16,-1,yes_incomplete_graph,commercial_investigation,lightweight polyester fabric,/media/fabrics/stretch-woven-compression-primary.webp,Organization|CollectionPage|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/discover/heavyweight-polyester-fabric/,semantic_landing,material_attribute,yes,no,/discover/heavyweight-polyester-fabric/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Heavyweight Polyester Fabric Sourcing Notes,Heavyweight Polyester Fabric,265,supporting_combination,combination_overlap,0,16,-1,yes_incomplete_graph,commercial_investigation,heavyweight polyester fabric,/media/fabrics/stretch-woven-compression-primary.webp,Organization|CollectionPage|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/discover/breathable-polyester-fabric/,semantic_landing,material_attribute,yes,no,/discover/breathable-polyester-fabric/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Breathable Polyester Fabric Sourcing Notes,Breathable Polyester Fabric,269,supporting_combination,combination_overlap,0,15,-1,yes_incomplete_graph,commercial_investigation,breathable polyester fabric,/media/fabrics/stretch-woven-compression-primary.webp,Organization|CollectionPage|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/discover/stretch-polyester-fabric/,semantic_landing,material_attribute,yes,no,/discover/stretch-polyester-fabric/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Stretch Polyester Fabric Sourcing Notes,Stretch Polyester Fabric,270,supporting_combination,combination_overlap,0,15,-1,yes_incomplete_graph,commercial_investigation,stretch polyester fabric,/media/fabrics/stretch-woven-compression-primary.webp,Organization|CollectionPage|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/discover/soft-polyester-fabric/,semantic_landing,material_attribute,yes,no,/discover/soft-polyester-fabric/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Soft Polyester Fabric Sourcing Notes,Soft Polyester Fabric,263,supporting_combination,combination_overlap,0,15,-1,yes_incomplete_graph,commercial_investigation,soft polyester fabric,/media/fabrics/stretch-woven-compression-primary.webp,Organization|CollectionPage|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/discover/durable-polyester-fabric/,semantic_landing,material_attribute,yes,no,/discover/durable-polyester-fabric/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Durable Polyester Fabric Sourcing Notes,Durable Polyester Fabric,258,supporting_combination,combination_overlap,0,15,-1,yes_incomplete_graph,commercial_investigation,durable polyester fabric,/media/fabrics/stretch-woven-compression-primary.webp,Organization|CollectionPage|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/discover/premium-polyester-fabric/,semantic_landing,material_attribute,yes,no,/discover/premium-polyester-fabric/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Premium Polyester Fabric Sourcing Notes,Premium Polyester Fabric,264,supporting_combination,combination_overlap,0,15,-1,yes_incomplete_graph,commercial_investigation,premium polyester fabric,/media/fabrics/stretch-woven-compression-primary.webp,Organization|CollectionPage|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/discover/structured-polyester-fabric/,semantic_landing,material_attribute,yes,no,/discover/structured-polyester-fabric/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Structured Polyester Fabric Sourcing Notes,Structured Polyester Fabric,249,supporting_combination,combination_overlap,0,15,-1,yes_incomplete_graph,commercial_investigation,structured polyester fabric,/media/fabrics/stretch-woven-compression-primary.webp,Organization|CollectionPage|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/discover/flowy-polyester-fabric/,semantic_landing,material_attribute,yes,no,/discover/flowy-polyester-fabric/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Flowy Polyester Fabric Sourcing Notes,Flowy Polyester Fabric,263,supporting_combination,combination_overlap,0,15,-1,yes_incomplete_graph,commercial_investigation,flowy polyester fabric,/media/fabrics/stretch-woven-compression-primary.webp,Organization|CollectionPage|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/discover/sheer-polyester-fabric/,semantic_landing,material_attribute,yes,no,/discover/sheer-polyester-fabric/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Sheer Polyester Fabric Sourcing Notes,Sheer Polyester Fabric,251,supporting_combination,combination_overlap,0,15,-1,yes_incomplete_graph,commercial_investigation,sheer polyester fabric,/media/fabrics/stretch-woven-compression-primary.webp,Organization|CollectionPage|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/discover/opaque-polyester-fabric/,semantic_landing,material_attribute,yes,no,/discover/opaque-polyester-fabric/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Opaque Polyester Fabric Sourcing Notes,Opaque Polyester Fabric,253,supporting_combination,combination_overlap,0,15,-1,yes_incomplete_graph,commercial_investigation,opaque polyester fabric,/media/fabrics/stretch-woven-compression-primary.webp,Organization|CollectionPage|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/discover/performance-polyester-fabric/,semantic_landing,material_attribute,yes,no,/discover/performance-polyester-fabric/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Performance Polyester Fabric Sourcing Notes,Performance Polyester Fabric,242,supporting_combination,combination_overlap,0,15,-1,yes_incomplete_graph,commercial_investigation,performance polyester fabric,/media/fabrics/stretch-woven-compression-primary.webp,Organization|CollectionPage|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
