url,page_type,cluster,content_purpose,primary_topic,secondary_topics,search_intent,h1,h2_summary,word_count,unique_body_content_estimate,similarity_risk,canonical,indexable,sitemap_eligible,image,image_relevance,image_alt,internal_inlinks,internal_outlinks,crawl_depth,schema_type,value_class,recommended_action
/discover/breathable-oxford-fabric/,semantic_landing,material_attribute,Judge one attribute on one material.,breathable oxford fabric,oxford breathable fabric,commercial_investigation,Breathable Oxford Fabric,What breathable means before it is applied to oxford | How to judge it on oxford | The breathable trade-off on oxford,297,49,review,/discover/breathable-oxford-fabric/,true,true,/media/fabrics/soft-oxford-cotton-primary.webp,catalog photograph for the material or garment family,Sage soft Oxford cotton with a softened visible basketweave,7,7,2,Organization|CollectionPage|FAQPage|BreadcrumbList,B,IMPROVE
/discover/stretch-oxford-fabric/,semantic_landing,material_attribute,Judge one attribute on one material.,stretch oxford fabric,oxford stretch fabric,commercial_investigation,Stretch Oxford Fabric,What stretch means before it is applied to oxford | How to judge it on oxford | The stretch trade-off on oxford,291,50,review,/discover/stretch-oxford-fabric/,true,true,/media/fabrics/soft-oxford-cotton-primary.webp,catalog photograph for the material or garment family,Sage soft Oxford cotton with a softened visible basketweave,7,7,2,Organization|CollectionPage|FAQPage|BreadcrumbList,B,IMPROVE
/discover/soft-oxford-fabric/,semantic_landing,material_attribute,Judge one attribute on one material.,soft oxford fabric,oxford soft fabric,commercial_investigation,Soft Oxford Fabric,What soft means before it is applied to oxford | How to judge it on oxford | The soft trade-off on oxford,288,50,review,/discover/soft-oxford-fabric/,true,true,/media/fabrics/soft-oxford-cotton-primary.webp,catalog photograph for the material or garment family,Sage soft Oxford cotton with a softened visible basketweave,7,7,2,Organization|CollectionPage|FAQPage|BreadcrumbList,B,IMPROVE
/discover/durable-oxford-fabric/,semantic_landing,material_attribute,Judge one attribute on one material.,durable oxford fabric,oxford durable fabric,commercial_investigation,Durable Oxford Fabric,What durable means before it is applied to oxford | How to judge it on oxford | The durable trade-off on oxford,280,51,review,/discover/durable-oxford-fabric/,true,true,/media/fabrics/soft-oxford-cotton-primary.webp,catalog photograph for the material or garment family,Sage soft Oxford cotton with a softened visible basketweave,7,7,2,Organization|CollectionPage|FAQPage|BreadcrumbList,B,IMPROVE
/discover/premium-oxford-fabric/,semantic_landing,material_attribute,Judge one attribute on one material.,premium oxford fabric,oxford premium fabric,commercial_investigation,Premium Oxford Fabric,What premium means before it is applied to oxford | How to judge it on oxford | The premium trade-off on oxford,287,51,review,/discover/premium-oxford-fabric/,true,true,/media/fabrics/soft-oxford-cotton-primary.webp,catalog photograph for the material or garment family,Sage soft Oxford cotton with a softened visible basketweave,7,7,2,Organization|CollectionPage|FAQPage|BreadcrumbList,B,IMPROVE
/discover/structured-oxford-fabric/,semantic_landing,material_attribute,Judge one attribute on one material.,structured oxford fabric,oxford structured fabric,commercial_investigation,Structured Oxford Fabric,What structured means before it is applied to oxford | How to judge it on oxford | The structured trade-off on oxford,267,53,review,/discover/structured-oxford-fabric/,true,true,/media/fabrics/soft-oxford-cotton-primary.webp,catalog photograph for the material or garment family,Sage soft Oxford cotton with a softened visible basketweave,7,7,2,Organization|CollectionPage|FAQPage|BreadcrumbList,B,IMPROVE
/discover/flowy-oxford-fabric/,semantic_landing,material_attribute,Judge one attribute on one material.,flowy oxford fabric,oxford flowy fabric,commercial_investigation,Flowy Oxford Fabric,What flowy means before it is applied to oxford | How to judge it on oxford | The flowy trade-off on oxford,283,52,review,/discover/flowy-oxford-fabric/,true,true,/media/fabrics/soft-oxford-cotton-primary.webp,catalog photograph for the material or garment family,Sage soft Oxford cotton with a softened visible basketweave,7,7,2,Organization|CollectionPage|FAQPage|BreadcrumbList,B,IMPROVE
/discover/opaque-oxford-fabric/,semantic_landing,material_attribute,Judge one attribute on one material.,opaque oxford fabric,oxford opaque fabric,commercial_investigation,Opaque Oxford Fabric,What opaque means before it is applied to oxford | How to judge it on oxford | The opaque trade-off on oxford,273,53,review,/discover/opaque-oxford-fabric/,true,true,/media/fabrics/soft-oxford-cotton-primary.webp,catalog photograph for the material or garment family,Sage soft Oxford cotton with a softened visible basketweave,7,7,2,Organization|CollectionPage|FAQPage|BreadcrumbList,B,IMPROVE
/discover/performance-oxford-fabric/,semantic_landing,material_attribute,Judge one attribute on one material.,performance oxford fabric,oxford performance fabric,commercial_investigation,Performance Oxford Fabric,What performance means before it is applied to oxford | How to judge it on oxford | The performance trade-off on oxford,270,53,review,/discover/performance-oxford-fabric/,true,true,/media/fabrics/soft-oxford-cotton-primary.webp,catalog photograph for the material or garment family,Sage soft Oxford cotton with a softened visible basketweave,7,7,2,Organization|CollectionPage|FAQPage|BreadcrumbList,B,IMPROVE
/discover/lightweight-twill-fabric/,semantic_landing,material_attribute,Judge one attribute on one material.,lightweight twill fabric,twill lightweight fabric,commercial_investigation,Lightweight Twill Fabric,What lightweight means before it is applied to twill | How to judge it on twill | The lightweight trade-off on twill,328,48,review,/discover/lightweight-twill-fabric/,true,true,/media/fabrics/wool-cotton-twill-primary.webp,catalog photograph for the material or garment family,Wool-cotton twill with a fine diagonal weave,7,7,2,Organization|CollectionPage|FAQPage|BreadcrumbList,B,IMPROVE
/discover/heavyweight-twill-fabric/,semantic_landing,material_attribute,Judge one attribute on one material.,heavyweight twill fabric,twill heavyweight fabric,commercial_investigation,Heavyweight Twill Fabric,What heavyweight means before it is applied to twill | How to judge it on twill | The heavyweight trade-off on twill,299,51,review,/discover/heavyweight-twill-fabric/,true,true,/media/fabrics/wool-cotton-twill-primary.webp,catalog photograph for the material or garment family,Wool-cotton twill with a fine diagonal weave,7,7,2,Organization|CollectionPage|FAQPage|BreadcrumbList,B,IMPROVE
/discover/breathable-twill-fabric/,semantic_landing,material_attribute,Judge one attribute on one material.,breathable twill fabric,twill breathable fabric,commercial_investigation,Breathable Twill Fabric,What breathable means before it is applied to twill | How to judge it on twill | The breathable trade-off on twill,310,49,review,/discover/breathable-twill-fabric/,true,true,/media/fabrics/wool-cotton-twill-primary.webp,catalog photograph for the material or garment family,Wool-cotton twill with a fine diagonal weave,6,6,2,Organization|CollectionPage|FAQPage|BreadcrumbList,B,IMPROVE
/discover/stretch-twill-fabric/,semantic_landing,material_attribute,Judge one attribute on one material.,stretch twill fabric,twill stretch fabric,commercial_investigation,Stretch Twill Fabric,What stretch means before it is applied to twill | How to judge it on twill | The stretch trade-off on twill,305,51,review,/discover/stretch-twill-fabric/,true,true,/media/fabrics/wool-cotton-twill-primary.webp,catalog photograph for the material or garment family,Wool-cotton twill with a fine diagonal weave,6,6,2,Organization|CollectionPage|FAQPage|BreadcrumbList,B,IMPROVE
/discover/soft-twill-fabric/,semantic_landing,material_attribute,Judge one attribute on one material.,soft twill fabric,twill soft fabric,commercial_investigation,Soft Twill Fabric,What soft means before it is applied to twill | How to judge it on twill | The soft trade-off on twill,301,51,review,/discover/soft-twill-fabric/,true,true,/media/fabrics/wool-cotton-twill-primary.webp,catalog photograph for the material or garment family,Wool-cotton twill with a fine diagonal weave,6,6,2,Organization|CollectionPage|FAQPage|BreadcrumbList,B,IMPROVE
/discover/durable-twill-fabric/,semantic_landing,material_attribute,Judge one attribute on one material.,durable twill fabric,twill durable fabric,commercial_investigation,Durable Twill Fabric,What durable means before it is applied to twill | How to judge it on twill | The durable trade-off on twill,294,52,review,/discover/durable-twill-fabric/,true,true,/media/fabrics/wool-cotton-twill-primary.webp,catalog photograph for the material or garment family,Wool-cotton twill with a fine diagonal weave,6,6,2,Organization|CollectionPage|FAQPage|BreadcrumbList,B,IMPROVE
/discover/premium-twill-fabric/,semantic_landing,material_attribute,Judge one attribute on one material.,premium twill fabric,twill premium fabric,commercial_investigation,Premium Twill Fabric,What premium means before it is applied to twill | How to judge it on twill | The premium trade-off on twill,301,52,review,/discover/premium-twill-fabric/,true,true,/media/fabrics/wool-cotton-twill-primary.webp,catalog photograph for the material or garment family,Wool-cotton twill with a fine diagonal weave,6,6,2,Organization|CollectionPage|FAQPage|BreadcrumbList,B,IMPROVE
/discover/structured-twill-fabric/,semantic_landing,material_attribute,Judge one attribute on one material.,structured twill fabric,twill structured fabric,commercial_investigation,Structured Twill Fabric,What structured means before it is applied to twill | How to judge it on twill | The structured trade-off on twill,280,51,review,/discover/structured-twill-fabric/,true,true,/media/fabrics/wool-cotton-twill-primary.webp,catalog photograph for the material or garment family,Wool-cotton twill with a fine diagonal weave,6,6,2,Organization|CollectionPage|FAQPage|BreadcrumbList,B,IMPROVE
/discover/flowy-twill-fabric/,semantic_landing,material_attribute,Judge one attribute on one material.,flowy twill fabric,twill flowy fabric,commercial_investigation,Flowy Twill Fabric,What flowy means before it is applied to twill | How to judge it on twill | The flowy trade-off on twill,297,51,review,/discover/flowy-twill-fabric/,true,true,/media/fabrics/wool-cotton-twill-primary.webp,catalog photograph for the material or garment family,Wool-cotton twill with a fine diagonal weave,6,6,2,Organization|CollectionPage|FAQPage|BreadcrumbList,B,IMPROVE
/discover/opaque-twill-fabric/,semantic_landing,material_attribute,Judge one attribute on one material.,opaque twill fabric,twill opaque fabric,commercial_investigation,Opaque Twill Fabric,What opaque means before it is applied to twill | How to judge it on twill | The opaque trade-off on twill,286,52,review,/discover/opaque-twill-fabric/,true,true,/media/fabrics/wool-cotton-twill-primary.webp,catalog photograph for the material or garment family,Wool-cotton twill with a fine diagonal weave,6,6,2,Organization|CollectionPage|FAQPage|BreadcrumbList,B,IMPROVE
/discover/performance-twill-fabric/,semantic_landing,material_attribute,Judge one attribute on one material.,performance twill fabric,twill performance fabric,commercial_investigation,Performance Twill Fabric,What performance means before it is applied to twill | How to judge it on twill | The performance trade-off on twill,284,52,review,/discover/performance-twill-fabric/,true,true,/media/fabrics/wool-cotton-twill-primary.webp,catalog photograph for the material or garment family,Wool-cotton twill with a fine diagonal weave,6,6,2,Organization|CollectionPage|FAQPage|BreadcrumbList,B,IMPROVE
/discover/lightweight-french-terry-fabric/,semantic_landing,material_attribute,Judge one attribute on one material.,lightweight french terry fabric,french terry lightweight fabric,commercial_investigation,Lightweight French terry Fabric,What lightweight means before it is applied to french terry | How to judge it on french terry | The lightweight trade-off on french terry,332,49,review,/discover/lightweight-french-terry-fabric/,true,true,/media/fabrics/french-terry-stretch-primary.webp,catalog photograph for the material or garment family,Stretch French terry with a looped knit back,8,8,2,Organization|CollectionPage|FAQPage|BreadcrumbList,B,IMPROVE
